sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-BH-A1EW-01A	tumor	Primary Tumor	0.23452094106251065	2.3626530683049896
TCGA-BH-A1EX-01A	tumor	Primary Tumor	2.388013841494983	-2.4149806281985855
TCGA-BH-A1EY-01A	tumor	Primary Tumor	-0.26407723286081497	1.1603633520885968
TCGA-BH-A1F5-01A	tumor	Primary Tumor	2.6008300439368934	-0.6424660014479201
TCGA-BH-A1FB-01A	tumor	Primary Tumor	-3.1490234492034337	-0.13890903082408454
TCGA-BH-A1FE-01A	tumor	Primary Tumor	-0.8791887173157132	-0.2013464773994491
TCGA-BH-A1FG-01A	tumor	Primary Tumor	0.9118990601543403	0.7850743445580514
TCGA-BH-A1FH-01A	tumor	Primary Tumor	-3.8169864722615934	0.13308014101832968
TCGA-BH-A1FL-01A	tumor	Primary Tumor	4.405474658201882	0.04617959187625679
TCGA-BH-A1FR-01A	tumor	Primary Tumor	0.12454832683995566	-1.964600291640986
TCGA-BH-A201-01A	tumor	Primary Tumor	-0.9269316358265648	-0.16486402548769238
TCGA-BH-A28Q-01A	tumor	Primary Tumor	1.7777632477339926	2.5068808660728177
TCGA-BH-A2L8-01A	tumor	Primary Tumor	-1.6681753247229316	0.6013881331369848
TCGA-BH-A42V-01A	tumor	Primary Tumor	-0.5203733174880256	0.9463889037047636
TCGA-BH-A5J0-01A	tumor	Primary Tumor	3.2704370706139896	-3.8508222679264876
TCGA-BH-A6R8-01A	tumor	Primary Tumor	4.999525024919558	-3.119528620442621
TCGA-BH-A8FY-01A	tumor	Primary Tumor	6.964296771386161	-0.7599295093944219
TCGA-BH-A8G0-01A	tumor	Primary Tumor	-2.326162558941612	0.5088561551659382
TCGA-BH-AB28-01A	tumor	Primary Tumor	1.4417662607111146	3.053735052759548
TCGA-C8-A1HE-01A	tumor	Primary Tumor	1.7231542757784064	3.9398269412435827
TCGA-C8-A1HI-01A	tumor	Primary Tumor	-0.43887076545114506	-0.06797960038336753
