method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypermethylated	GO:0042059	BP	negative regulation of epidermal growth factor receptor signaling pathway	29	5	0.853276690799582	1
missMethyl_gometh	GO	hypermethylated	GO:0042060	BP	wound healing	441	127	0.0206894081183737	0.306970529459632
missMethyl_gometh	GO	hypermethylated	GO:0042063	BP	gliogenesis	354	138	4.12063195618884e-07	4.21546293819428e-05
missMethyl_gometh	GO	hypermethylated	GO:0042069	BP	regulation of catecholamine metabolic process	18	7	0.227394084709076	1
missMethyl_gometh	GO	hypermethylated	GO:0042073	BP	intraciliary transport	48	7	0.866002543295561	1
missMethyl_gometh	GO	hypermethylated	GO:0042074	BP	cell migration involved in gastrulation	12	5	0.151512911841358	0.940824633285417
missMethyl_gometh	GO	hypermethylated	GO:0042078	BP	germ-line stem cell division	4	1	0.741969367116012	1
missMethyl_gometh	GO	hypermethylated	GO:0042083	MF	5,10-methylenetetrahydrofolate-dependent methyltransferase activity	1	0	1.0000000000542	1
missMethyl_gometh	GO	hypermethylated	GO:0042084	MF	5-methyltetrahydrofolate-dependent methyltransferase activity	1	0	0.999999999988391	1
missMethyl_gometh	GO	hypermethylated	GO:0042088	BP	T-helper 1 type immune response	49	12	0.198146853763017	1
missMethyl_gometh	GO	hypermethylated	GO:0042092	BP	type 2 immune response	40	9	0.544254474712473	1
missMethyl_gometh	GO	hypermethylated	GO:0042093	BP	T-helper cell differentiation	81	19	0.643694789672114	1
missMethyl_gometh	GO	hypermethylated	GO:0042098	BP	T cell proliferation	214	46	0.456014550351557	1
missMethyl_gometh	GO	hypermethylated	GO:0042100	BP	B cell proliferation	89	21	0.35412910983573	1
missMethyl_gometh	GO	hypermethylated	GO:0042101	CC	T cell receptor complex	16	3	0.805450277192757	1
missMethyl_gometh	GO	hypermethylated	GO:0042102	BP	positive regulation of T cell proliferation	104	25	0.186031915941445	1
missMethyl_gometh	GO	hypermethylated	GO:0042104	BP	positive regulation of activated T cell proliferation	27	6	0.324091247429452	1
missMethyl_gometh	GO	hypermethylated	GO:0042105	CC	alpha-beta T cell receptor complex	5	1	0.688767185293969	1
missMethyl_gometh	GO	hypermethylated	GO:0042106	CC	gamma-delta T cell receptor complex	3	1	0.496728427867619	1
missMethyl_gometh	GO	hypermethylated	GO:0042110	BP	T cell activation	573	131	0.591526807124816	1
missMethyl_gometh	GO	hypermethylated	GO:0042113	BP	B cell activation	268	60	0.60009081066717	1
missMethyl_gometh	GO	hypermethylated	GO:0042116	BP	macrophage activation	111	25	0.450911461398227	1
missMethyl_gometh	GO	hypermethylated	GO:0042117	BP	monocyte activation	12	3	0.550134052852531	1
missMethyl_gometh	GO	hypermethylated	GO:0042118	BP	endothelial cell activation	11	4	0.214005717587345	1
missMethyl_gometh	GO	hypermethylated	GO:0042119	BP	neutrophil activation	43	8	0.495332085579982	1
missMethyl_gometh	GO	hypermethylated	GO:0042126	BP	nitrate metabolic process	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042127	BP	regulation of cell population proliferation	1755	522	7.43965986408287e-11	1.55773962238236e-08
missMethyl_gometh	GO	hypermethylated	GO:0042129	BP	regulation of T cell proliferation	181	41	0.290886002752569	1
missMethyl_gometh	GO	hypermethylated	GO:0042130	BP	negative regulation of T cell proliferation	73	17	0.323907452419039	1
missMethyl_gometh	GO	hypermethylated	GO:0042131	MF	thiamine phosphate phosphatase activity	1	0	1.0000000000195	1
missMethyl_gometh	GO	hypermethylated	GO:0042132	MF	fructose 1,6-bisphosphate 1-phosphatase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042134	MF	rRNA primary transcript binding	3	1	0.549639268415231	1
missMethyl_gometh	GO	hypermethylated	GO:0042137	BP	sequestering of neurotransmitter	1	1	0.206379716605017	1
missMethyl_gometh	GO	hypermethylated	GO:0042138	BP	meiotic DNA double-strand break formation	7	1	0.746765447769309	1
missMethyl_gometh	GO	hypermethylated	GO:0042144	BP	vacuole fusion, non-autophagic	1	0	0.99999999998842	1
missMethyl_gometh	GO	hypermethylated	GO:0042147	BP	retrograde transport, endosome to Golgi	99	13	0.997058951739783	1
missMethyl_gometh	GO	hypermethylated	GO:0042148	BP	DNA strand invasion	6	1	0.707680514351781	1
missMethyl_gometh	GO	hypermethylated	GO:0042149	BP	cellular response to glucose starvation	49	6	0.983660575581474	1
missMethyl_gometh	GO	hypermethylated	GO:0042157	BP	lipoprotein metabolic process	101	16	0.911372709512782	1
missMethyl_gometh	GO	hypermethylated	GO:0042158	BP	lipoprotein biosynthetic process	60	11	0.811774301536113	1
missMethyl_gometh	GO	hypermethylated	GO:0042159	BP	lipoprotein catabolic process	18	1	0.985668843976826	1
missMethyl_gometh	GO	hypermethylated	GO:0042160	BP	lipoprotein modification	3	1	0.32132629105722	1
missMethyl_gometh	GO	hypermethylated	GO:0042161	BP	lipoprotein oxidation	3	1	0.32132629105722	1
missMethyl_gometh	GO	hypermethylated	GO:0042162	MF	telomeric DNA binding	38	9	0.517002942070922	1
missMethyl_gometh	GO	hypermethylated	GO:0042163	MF	interleukin-12 beta subunit binding	1	0	1.00000000000828	1
missMethyl_gometh	GO	hypermethylated	GO:0042164	MF	interleukin-12 alpha subunit binding	1	0	0.999999999983553	1
missMethyl_gometh	GO	hypermethylated	GO:0042166	MF	acetylcholine binding	10	5	0.0941754298877877	0.759505518792655
missMethyl_gometh	GO	hypermethylated	GO:0042167	BP	heme catabolic process	11	2	0.571747278129904	1
missMethyl_gometh	GO	hypermethylated	GO:0042168	BP	heme metabolic process	46	4	0.967341877002806	1
missMethyl_gometh	GO	hypermethylated	GO:0042169	MF	SH2 domain binding	41	13	0.299176350680054	1
missMethyl_gometh	GO	hypermethylated	GO:0042171	MF	lysophosphatidic acid acyltransferase activity	21	2	0.9844756773864	1
missMethyl_gometh	GO	hypermethylated	GO:0042175	CC	nuclear outer membrane-endoplasmic reticulum membrane network	1223	230	0.998622743616422	1
missMethyl_gometh	GO	hypermethylated	GO:0042176	BP	regulation of protein catabolic process	373	64	0.999306143424459	1
missMethyl_gometh	GO	hypermethylated	GO:0042177	BP	negative regulation of protein catabolic process	117	28	0.502714192106123	1
missMethyl_gometh	GO	hypermethylated	GO:0042178	BP	xenobiotic catabolic process	25	5	0.30132017741704	1
missMethyl_gometh	GO	hypermethylated	GO:0042180	BP	cellular ketone metabolic process	233	50	0.435822168891974	1
missMethyl_gometh	GO	hypermethylated	GO:0042181	BP	ketone biosynthetic process	50	10	0.679535524689437	1
missMethyl_gometh	GO	hypermethylated	GO:0042182	BP	ketone catabolic process	15	1	0.93821324060533	1
missMethyl_gometh	GO	hypermethylated	GO:0042197	BP	halogenated hydrocarbon metabolic process	1	1	0.29313589526698	1
missMethyl_gometh	GO	hypermethylated	GO:0042214	BP	terpene metabolic process	3	2	0.119392879905372	0.852060340955284
missMethyl_gometh	GO	hypermethylated	GO:0042219	BP	cellular modified amino acid catabolic process	30	6	0.634816051517526	1
missMethyl_gometh	GO	hypermethylated	GO:0042220	BP	response to cocaine	57	28	0.000841112946824643	0.0293068343089569
missMethyl_gometh	GO	hypermethylated	GO:0042221	BP	response to chemical	3901	927	1.51733201795981e-05	0.00104920699167814
missMethyl_gometh	GO	hypermethylated	GO:0042245	BP	RNA repair	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042246	BP	tissue regeneration	79	19	0.563778869807652	1
missMethyl_gometh	GO	hypermethylated	GO:0042247	BP	establishment of planar polarity of follicular epithelium	1	1	0.393050562634217	1
missMethyl_gometh	GO	hypermethylated	GO:0042249	BP	establishment of planar polarity of embryonic epithelium	5	1	0.806983032164781	1
missMethyl_gometh	GO	hypermethylated	GO:0042254	BP	ribosome biogenesis	311	20	0.999999999792017	1
missMethyl_gometh	GO	hypermethylated	GO:0042255	BP	ribosome assembly	55	2	0.999831716449533	1
missMethyl_gometh	GO	hypermethylated	GO:0042256	BP	cytosolic ribosome assembly	8	1	0.860233751092215	1
missMethyl_gometh	GO	hypermethylated	GO:0042262	BP	DNA protection	6	1	0.857981092707637	1
missMethyl_gometh	GO	hypermethylated	GO:0042264	BP	peptidyl-aspartic acid hydroxylation	1	0	0.999999999997599	1
missMethyl_gometh	GO	hypermethylated	GO:0042267	BP	natural killer cell mediated cytotoxicity	76	7	0.995690872307466	1
missMethyl_gometh	GO	hypermethylated	GO:0042269	BP	regulation of natural killer cell mediated cytotoxicity	48	4	0.986814271769457	1
missMethyl_gometh	GO	hypermethylated	GO:0042270	BP	protection from natural killer cell mediated cytotoxicity	6	1	0.916960614614011	1
missMethyl_gometh	GO	hypermethylated	GO:0042271	BP	susceptibility to natural killer cell mediated cytotoxicity	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042272	CC	nuclear RNA export factor complex	7	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042273	BP	ribosomal large subunit biogenesis	63	3	0.999646004020039	1
missMethyl_gometh	GO	hypermethylated	GO:0042274	BP	ribosomal small subunit biogenesis	106	7	0.999925273755394	1
missMethyl_gometh	GO	hypermethylated	GO:0042275	BP	error-free postreplication DNA repair	1	0	1.00000000001744	1
missMethyl_gometh	GO	hypermethylated	GO:0042276	BP	error-prone translesion synthesis	12	4	0.244309967094975	1
missMethyl_gometh	GO	hypermethylated	GO:0042277	MF	peptide binding	231	66	0.213933261353073	1
missMethyl_gometh	GO	hypermethylated	GO:0042278	BP	purine nucleoside metabolic process	27	8	0.196649600742335	1
missMethyl_gometh	GO	hypermethylated	GO:0042281	MF	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	1	0	1.00000000000625	1
missMethyl_gometh	GO	hypermethylated	GO:0042283	MF	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	1	0	1.00000000005079	1
missMethyl_gometh	GO	hypermethylated	GO:0042284	MF	sphingolipid delta-4 desaturase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042285	MF	xylosyltransferase activity	11	4	0.246224903704908	1
missMethyl_gometh	GO	hypermethylated	GO:0042287	MF	MHC protein binding	33	4	0.972537508866096	1
missMethyl_gometh	GO	hypermethylated	GO:0042288	MF	MHC class I protein binding	18	1	0.992626252569006	1
missMethyl_gometh	GO	hypermethylated	GO:0042289	MF	MHC class II protein binding	7	2	0.51148367988318	1
missMethyl_gometh	GO	hypermethylated	GO:0042292	MF	URM1 activating enzyme activity	1	0	1.00000000002434	1
missMethyl_gometh	GO	hypermethylated	GO:0042296	MF	ISG15 transferase activity	4	2	0.312643920629116	1
missMethyl_gometh	GO	hypermethylated	GO:0042297	BP	vocal learning	6	5	0.0422410992429051	0.48882726623866
missMethyl_gometh	GO	hypermethylated	GO:0042301	MF	phosphate ion binding	12	1	0.968178078889196	1
missMethyl_gometh	GO	hypermethylated	GO:0042303	BP	molting cycle	120	38	0.0767308766479374	0.68244484335863
missMethyl_gometh	GO	hypermethylated	GO:0042304	BP	regulation of fatty acid biosynthetic process	52	13	0.200915734726063	1
missMethyl_gometh	GO	hypermethylated	GO:0042306	BP	regulation of protein import into nucleus	61	15	0.523358620427607	1
missMethyl_gometh	GO	hypermethylated	GO:0042307	BP	positive regulation of protein import into nucleus	41	8	0.852165099072465	1
missMethyl_gometh	GO	hypermethylated	GO:0042308	BP	negative regulation of protein import into nucleus	15	5	0.232428033125213	1
missMethyl_gometh	GO	hypermethylated	GO:0042309	BP	homoiothermy	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042310	BP	vasoconstriction	88	34	0.00142700398318125	0.0443420211361895
missMethyl_gometh	GO	hypermethylated	GO:0042311	BP	vasodilation	51	17	0.0744715446967942	0.671412670980675
missMethyl_gometh	GO	hypermethylated	GO:0042313	BP	protein kinase C deactivation	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042320	BP	regulation of circadian sleep/wake cycle, REM sleep	4	2	0.147615592666489	0.936347604218577
missMethyl_gometh	GO	hypermethylated	GO:0042321	BP	negative regulation of circadian sleep/wake cycle, sleep	4	3	0.0399262414539676	0.476816371820198
missMethyl_gometh	GO	hypermethylated	GO:0042322	BP	negative regulation of circadian sleep/wake cycle, REM sleep	2	1	0.276022179687403	1
missMethyl_gometh	GO	hypermethylated	GO:0042323	BP	negative regulation of circadian sleep/wake cycle, non-REM sleep	1	1	0.292504154676955	1
missMethyl_gometh	GO	hypermethylated	GO:0042324	MF	orexin receptor binding	1	0	0.999999999992574	1
missMethyl_gometh	GO	hypermethylated	GO:0042325	BP	regulation of phosphorylation	759	217	0.0050697478547643	0.11497361185282
missMethyl_gometh	GO	hypermethylated	GO:0042326	BP	negative regulation of phosphorylation	254	67	0.405268387624239	1
missMethyl_gometh	GO	hypermethylated	GO:0042327	BP	positive regulation of phosphorylation	467	140	0.00520924442495842	0.117059089364863
missMethyl_gometh	GO	hypermethylated	GO:0042328	MF	heparan sulfate N-acetylglucosaminyltransferase activity	2	1	0.613973720744047	1
missMethyl_gometh	GO	hypermethylated	GO:0042330	BP	taxis	463	136	0.000439494140299251	0.01774130940408
missMethyl_gometh	GO	hypermethylated	GO:0042335	BP	cuticle development	3	3	0.0278524020403288	0.374597427443069
missMethyl_gometh	GO	hypermethylated	GO:0042339	BP	keratan sulfate metabolic process	17	2	0.963188960038959	1
missMethyl_gometh	GO	hypermethylated	GO:0042340	BP	keratan sulfate catabolic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042350	BP	GDP-L-fucose biosynthetic process	5	3	0.140701284659476	0.920240921312351
missMethyl_gometh	GO	hypermethylated	GO:0042351	BP	'de novo' GDP-L-fucose biosynthetic process	2	1	0.560067765370852	1
missMethyl_gometh	GO	hypermethylated	GO:0042352	BP	GDP-L-fucose salvage	1	1	0.254784212667681	1
missMethyl_gometh	GO	hypermethylated	GO:0042354	BP	L-fucose metabolic process	9	1	0.867793651624211	1
missMethyl_gometh	GO	hypermethylated	GO:0042355	BP	L-fucose catabolic process	9	1	0.867793651624211	1
missMethyl_gometh	GO	hypermethylated	GO:0042356	MF	GDP-4-dehydro-D-rhamnose reductase activity	1	0	1.00000000001545	1
missMethyl_gometh	GO	hypermethylated	GO:0042357	BP	thiamine diphosphate metabolic process	5	1	0.788779260094721	1
missMethyl_gometh	GO	hypermethylated	GO:0042359	BP	vitamin D metabolic process	21	7	0.165384997057687	0.966680269783571
missMethyl_gometh	GO	hypermethylated	GO:0042360	BP	vitamin E metabolic process	6	1	0.650838134927258	1
missMethyl_gometh	GO	hypermethylated	GO:0042361	BP	menaquinone catabolic process	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042362	BP	fat-soluble vitamin biosynthetic process	13	5	0.103744441548778	0.798332270984597
missMethyl_gometh	GO	hypermethylated	GO:0042363	BP	fat-soluble vitamin catabolic process	12	4	0.239549198563735	1
missMethyl_gometh	GO	hypermethylated	GO:0042364	BP	water-soluble vitamin biosynthetic process	12	3	0.517998018483622	1
missMethyl_gometh	GO	hypermethylated	GO:0042365	BP	water-soluble vitamin catabolic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042368	BP	vitamin D biosynthetic process	10	3	0.346925461822309	1
missMethyl_gometh	GO	hypermethylated	GO:0042369	BP	vitamin D catabolic process	4	1	0.452695333565887	1
missMethyl_gometh	GO	hypermethylated	GO:0042371	BP	vitamin K biosynthetic process	1	0	0.999999999992368	1
missMethyl_gometh	GO	hypermethylated	GO:0042373	BP	vitamin K metabolic process	11	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042374	BP	phylloquinone metabolic process	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042376	BP	phylloquinone catabolic process	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042377	BP	vitamin K catabolic process	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0042379	MF	chemokine receptor binding	70	8	0.443647743118523	1
missMethyl_gometh	GO	hypermethylated	GO:0042382	CC	paraspeckles	10	1	0.957725994693181	1
missMethyl_gometh	GO	hypermethylated	GO:0042383	CC	sarcolemma	144	62	0.000150755400917766	0.00731065801333687
missMethyl_gometh	GO	hypermethylated	GO:0042386	BP	hemocyte differentiation	1	0	1.00000000001407	1
missMethyl_gometh	GO	hypermethylated	GO:0042391	BP	regulation of membrane potential	466	162	2.34466344347355e-05	0.00152703022638318
missMethyl_gometh	GO	hypermethylated	GO:0042392	MF	sphingosine-1-phosphate phosphatase activity	7	1	0.858650450613248	1
missMethyl_gometh	GO	hypermethylated	GO:0042393	MF	histone binding	240	36	0.999264079226672	1
missMethyl_gometh	GO	hypermethylated	GO:0042396	BP	phosphagen biosynthetic process	5	1	0.458983191362756	1
missMethyl_gometh	GO	hypermethylated	GO:0042398	BP	cellular modified amino acid biosynthetic process	45	9	0.698394453931567	1
missMethyl_gometh	GO	hypermethylated	GO:0042401	BP	biogenic amine biosynthetic process	37	11	0.277316756104565	1
missMethyl_gometh	GO	hypermethylated	GO:0042402	BP	cellular biogenic amine catabolic process	19	4	0.514970374240668	1
missMethyl_gometh	GO	hypermethylated	GO:0042403	BP	thyroid hormone metabolic process	29	12	0.015793766362648	0.256594301369664
missMethyl_gometh	GO	hypermethylated	GO:0042404	BP	thyroid hormone catabolic process	1	1	0.268942066254774	1
missMethyl_gometh	GO	hypermethylated	GO:0042405	CC	nuclear inclusion body	12	2	0.751425023574681	1
missMethyl_gometh	GO	hypermethylated	GO:0042406	CC	extrinsic component of endoplasmic reticulum membrane	1	0	0.999999999987549	1
missMethyl_gometh	GO	hypermethylated	GO:0042407	BP	cristae formation	20	1	0.994975481223118	1
missMethyl_gometh	GO	hypermethylated	GO:0042412	BP	taurine biosynthetic process	4	1	0.464182110509476	1
missMethyl_gometh	GO	hypermethylated	GO:0042413	BP	carnitine catabolic process	1	1	0.13904464811248	0.91730161846643
missMethyl_gometh	GO	hypermethylated	GO:0042414	BP	epinephrine metabolic process	3	1	0.512173736076071	1
missMethyl_gometh	GO	hypermethylated	GO:0042415	BP	norepinephrine metabolic process	16	6	0.216377146092162	1
missMethyl_gometh	GO	hypermethylated	GO:0042416	BP	dopamine biosynthetic process	12	5	0.275644143993384	1
missMethyl_gometh	GO	hypermethylated	GO:0042417	BP	dopamine metabolic process	41	17	0.0178918970281601	0.279923226968505
missMethyl_gometh	GO	hypermethylated	GO:0042418	BP	epinephrine biosynthetic process	2	1	0.449338532967262	1
missMethyl_gometh	GO	hypermethylated	GO:0042420	BP	dopamine catabolic process	10	3	0.297946329815314	1
missMethyl_gometh	GO	hypermethylated	GO:0042421	BP	norepinephrine biosynthetic process	8	4	0.107104992309665	0.813253884046029
missMethyl_gometh	GO	hypermethylated	GO:0042423	BP	catecholamine biosynthetic process	22	8	0.178342957093166	0.995414950352591
